Survived,Age,SibSp,Parch,Fare,FamilySize,Singleton,SmallFamily,LargeFamily,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty
1,-2.121135707867585,1.340131927606843,0.7676298785983874,-0.26066180729354516,1.299429290952638,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,-0.005730370763946014,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.6123694797407438,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.24545603173962585,0.4327933656785018,2.0089333664952354,-0.08968408411123653,1.299429290952638,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,-0.48837086426261006,-0.47454519624983954,-0.4736736092984604,-0.3707300882677209,-0.5609748304808925,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.5617535538628337,-0.47454519624983954,-0.4736736092984604,-0.45034666834090825,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,1.0929492195188175,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,0.3188387213398495,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.04807472666126852,0.4327933656785018,-0.4736736092984604,-0.5065566745596926,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.5617535538628337,-0.47454519624983954,-0.4736736092984604,-0.4969926981460655,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-2.0294073458673054,-0.47454519624983954,0.7676298785983874,-0.4010166847337793,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,-1.5157285186657403,4.0621476133918675,2.0089333664952354,0.2958951755118318,3.779968119530679,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,0.3892721744220285,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,1.4929617549434269,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,2.446936719746333,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,-0.3416054850621629,0.4327933656785018,-0.4736736092984604,1.1854295476653287,0.059159876663617626,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-1.6485044490576972,2.2474704895351842,0.7676298785983874,-0.13565761536436197,1.9195639980971482,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,0.392221410940073,0.4327933656785018,-0.4736736092984604,1.163700193253568,0.059159876663617626,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,2.080023271745216,-0.47454519624983954,-0.4736736092984604,-0.05042144409739929,-0.5609748304808925,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,0.025307962938955077,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-1.5157285186657403,0.4327933656785018,0.7676298785983874,-0.32828012727224753,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,-0.3138790588415447,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.6351362434630573,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,1.859875202944545,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,3.033998236548122,-0.47454519624983954,-0.4736736092984604,0.3483299278831318,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.6351362434630573,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.8672395754444314,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1.7864925133443212,0.4327933656785018,-0.4736736092984604,0.9274538680872313,0.059159876663617626,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
0,-0.22581371609714312,-0.47454519624983954,-0.4736736092984604,-0.3443878770215141,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.3416054850621629,0.4327933656785018,2.0089333664952354,2.4029901895877646,1.299429290952638,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,-0.41498817466238647,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.9286670018639517,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.6351362434630573,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,-0.18644805936120773,-0.47454519624983954,-0.4736736092984604,-0.4948100980550399,-0.5609748304808925,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,0.5389867901405202,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,-1.0020496914641752,-0.47454519624983954,-0.4736736092984604,1.093228788100527,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,-0.855284312263728,0.4327933656785018,-0.4736736092984604,1.5442457810799908,0.059159876663617626,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,0.24545603173962585,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,0.6792945838081278,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,1.4866780503132817,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,-0.1214574162614921,-0.47454519624983954,-0.4736736092984604,-0.1948878246611338,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.2682227954619393,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.04807472666126852,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0.08407392357151794,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.4656041005402966,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,1.7864925133443212,0.4327933656785018,-0.4736736092984604,0.5475787653441219,0.059159876663617626,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,-0.41498817466238647,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,1.2728136861427561,-0.47454519624983954,-0.4736736092984604,0.036576512298389464,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,0.3188387213398495,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,0.24619189704367264,-0.47454519624983954,-0.4736736092984604,-0.1621689579829361,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0.4656041005402966,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,0.17207334213940226,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.025307962938955077,-0.47454519624983954,-0.4736736092984604,1.2341715984066093,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,-0.5617535538628337,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.008971035775377886,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1.0526656173420854,-0.47454519624983954,0.7676298785983874,0.5189714017894245,0.059159876663617626,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,-0.5006073020074966,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0.7958262037413028,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,1.4929617549434269,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0.6481435409208526,-0.47454519624983954,-0.4736736092984604,3.817033162951754,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,0.6857521693409674,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.48837086426261006,1.340131927606843,0.7676298785983874,-0.41687275089321363,1.299429290952638,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,-2.0294073458673054,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0.6792945838081278,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,-0.5006073020074966,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.9286670018639517,0.4327933656785018,0.7676298785983874,-0.5028639729296732,0.6792945838081278,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,-1.6303645102695563,-0.47454519624983954,2.0089333664952354,-0.19824427701513722,0.6792945838081278,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0.025307962938955077,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,-1.6624938978661876,-0.47454519624983954,2.0089333664952354,-0.11988611489111134,0.6792945838081278,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,1.126048306942309,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1,0.025307962938955077,-0.47454519624983954,-0.4736736092984604,1.4944124302931971,-0.5609748304808925,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
0,-0.31820863752795797,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.5617535538628337,-0.47454519624983954,2.0089333664952354,0.3482453621969482,0.6792945838081278,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0.4656041005402966,-0.47454519624983954,2.0089333664952354,0.7811411367084872,0.6792945838081278,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,-1.5157285186657403,3.1548090514635256,2.0089333664952354,-0.01870931177853076,3.1598334123861687,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,-1.3689631394652932,3.1548090514635256,2.0089333664952354,-0.01870931177853076,3.1598334123861687,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,0.17207334213940226,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,1.4929617549434269,0.4327933656785018,-0.4736736092984604,1.4944124302931971,0.059159876663617626,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,2.520319409346557,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,-0.7819016226635045,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,0.23571316929002406,-0.47454519624983954,-0.4736736092984604,-0.3693045524149108,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0.24545603173962585,0.4327933656785018,0.7676298785983874,-0.2351571990343002,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-1.589111208265964,0.4327933656785018,0.7676298785983874,0.09152810056801232,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1,-0.9286670018639517,-0.47454519624983954,2.0089333664952354,1.5841789061771412,0.6792945838081278,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.1948401058617157,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.24313279028176327,-0.47454519624983954,-0.4736736092984604,-0.49078316061772326,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,-0.5617535538628337,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,-0.5617535538628337,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,2.37355403014611,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,1.3461963757429798,0.4327933656785018,-0.4736736092984604,0.1489119590497745,0.059159876663617626,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0.6481435409208526,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,0.6857521693409674,0.4327933656785018,0.7676298785983874,0.955306180872432,0.6792945838081278,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1,0.4656041005402966,0.4327933656785018,-0.4736736092984604,-0.29807809649237277,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,0.4329930349338882,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0.759134858941191,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.1214574162614921,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.08407392357151794,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.08407392357151794,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,-0.41498817466238647,1.340131927606843,-0.4736736092984604,-0.1621689579829361,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.7819016226635045,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.04807472666126852,-0.47454519624983954,4.491540342288931,-0.22408312108167944,1.9195639980971482,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,-0.5006073020074966,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0.17207334213940226,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,2.37355403014611,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1.7131098237440978,1.340131927606843,-0.4736736092984604,0.38809593507663365,0.6792945838081278,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1,0.4656041005402966,-0.47454519624983954,-0.4736736092984604,-0.11711759540295616,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,0.4329930349338882,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,-1.0020496914641752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.7819016226635045,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.3188387213398495,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,0.6857521693409674,0.4327933656785018,-0.4736736092984604,0.4771073601910807,0.059159876663617626,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,-0.7001638624905143,0.4327933656785018,-0.4736736092984604,-0.3573083057891445,0.059159876663617626,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0.17207334213940226,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.3416054850621629,0.4327933656785018,0.7676298785983874,-0.04438103794142432,0.6792945838081278,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,0.6857521693409674,0.4327933656785018,0.7676298785983874,1.5841789061771412,0.6792945838081278,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,1.7864925133443212,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.4656041005402966,-0.47454519624983954,-0.4736736092984604,0.15948266982273065,-0.5609748304808925,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.06166017861551756,-0.47454519624983954,-0.4736736092984604,-0.47299819142581434,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,-0.855284312263728,-0.47454519624983954,2.0089333664952354,0.955306180872432,0.6792945838081278,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,1.2728136861427561,-0.47454519624983954,-0.4736736092984604,-0.3464013457401724,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,2.2267886509456627,0.4327933656785018,0.7676298785983874,0.9462455716384695,0.6792945838081278,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,-0.5617535538628337,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.08407392357151794,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.392221410940073,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1.6397271341438742,0.4327933656785018,-0.4736736092984604,0.9274538680872313,0.059159876663617626,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,1.2728136861427561,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.29910805869459334,-0.47454519624983954,2.0089333664952354,-0.49237782784290063,0.6792945838081278,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,0.5389867901405202,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.4656041005402966,0.4327933656785018,0.7676298785983874,-0.1621689579829361,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.4247830165171214,-0.47454519624983954,-0.4736736092984604,0.016023023618325298,-0.5609748304808925,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,1.4195790653432034,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.008971035775377886,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1.4195790653432034,0.4327933656785018,-0.4736736092984604,0.49782998024351216,0.059159876663617626,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,-0.41498817466238647,1.340131927606843,0.7676298785983874,-0.10478509950117394,1.299429290952638,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,-0.13081019997533558,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.6076485267097959,-0.47454519624983954,-0.4736736092984604,0.2052890831722074,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,1.0526656173420854,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.392221410940073,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
0,0.4656041005402966,0.4327933656785018,-0.4736736092984604,-0.3353272677875516,0.059159876663617626,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0.025307962938955077,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.1948401058617157,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,-0.5617535538628337,0.4327933656785018,2.0089333664952354,0.18876253192945994,1.299429290952638,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.759134858941191,-0.47454519624983954,-0.4736736092984604,2.441497778832105,-0.5609748304808925,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0.6857521693409674,0.4327933656785018,5.73284383018578,-0.01870931177853076,3.1598334123861687,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,-0.1423227992599743,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,0.2613538672794458,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0.059159876663617626,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,0.4329930349338882,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0.392221410940073,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,-0.41498817466238647,0.4327933656785018,2.0089333664952354,0.6603330135889879,1.299429290952638,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0.3188387213398495,0.4327933656785018,0.7676298785983874,-0.35848215805212236,0.6792945838081278,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.2682227954619393,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0.059159876663617626,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,-1.8826419666668583,1.340131927606843,0.7676298785983874,0.13683114673782454,1.299429290952638,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,-0.2682227954619393,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.1948401058617157,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0.059159876663617626,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0.9059002381416382,0.4327933656785018,-0.4736736092984604,0.40974072380221066,0.059159876663617626,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,-0.7085189330632808,0.4327933656785018,0.7676298785983874,-0.33146744825388363,0.6792945838081278,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.6351362434630573,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.6351362434630573,-0.47454519624983954,-0.4736736092984604,-0.32425318983493084,-0.5609748304808925,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,2.3001713405458863,-0.47454519624983954,-0.4736736092984604,0.002347544081197954,-0.5609748304808925,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
